Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2015,679.75
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2015,239.66
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2015,2885606.14
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2015,611.25
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2015,215.51
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2015,3724295.3
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2015,788.91
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2015,278.15
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2015,2007003.47
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2015,425.14
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2015,149.89
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2015,3194791.29
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2015,676.75
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2015,238.61
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2015,2551776
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2015,540.54
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2015,190.58
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2015,3034649.61
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2015,642.82
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2015,226.65
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2015,1691303.21
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2015,358.27
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2015,126.32
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2015,1212643.89
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2015,256.87
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2015,90.57
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2015,1183772.1
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2015,250.76
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2015,88.41
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,Currency: Local currency,2015,1931785.71
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,Currency: 2017 PPP $,2015,409.21
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,Currency: U.S. dollars,2015,144.28
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2015,1597587.14
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2015,338.41
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2015,119.32
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2015,619154.12
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2015,131.15
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2015,46.24
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2015,1525213.94
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2015,323.08
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2015,113.91
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2015,1370642.38
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2015,290.34
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2015,102.37
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2015,3071354.68
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2015,650.6
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2015,229.39
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2015,1566195.69
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2015,331.76
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2015,116.97
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2015,4232674.92
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2015,896.6
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2015,316.12
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2015,1453976.82
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2015,307.99
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2015,108.59
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2015,2638842.32
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2015,558.98
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2015,197.08
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2015,1268694.24
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2015,268.74
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2015,94.75
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2015,3979634.65
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2015,843
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2015,297.22
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2015,3159335.13
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2015,669.24
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2015,235.96
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2015,2731979.41
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2015,578.71
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2015,204.04
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2015,3037075.74
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2015,643.34
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2015,226.83
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2015,2451160.45
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2015,519.22
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2015,183.07
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2015,2866216.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2015,607.14
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2015,214.07
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2015,2096007.96
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2015,443.99
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2015,156.54
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2015,2421116.51
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2015,512.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2015,180.82
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2015,1606345.75
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2015,340.27
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2015,119.97
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2015,1130658.46
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2015,239.5
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2015,84.44
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2015,706375.48
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2015,149.63
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2015,52.76
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: Local currency,2014,1703837.07
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2014,386.11
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,143.6
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: Local currency,2014,907357.62
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2014,205.62
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2014,76.47
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2014,1588342.18
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2014,359.94
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2014,133.87
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: Local currency,2014,1484362.29
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2014,336.38
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2014,125.1
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2014,2617511.31
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2014,593.16
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2014,220.6
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2014,1855883.16
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2014,420.57
